,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,Bat10
2017-04-02 18:50:00,477.0,446.0,438.0,210.0,392.0,505.0,508.0,372.0,244.0,329.0
2017-04-02 19:00:00,481.0,472.0,401.0,226.0,369.0,504.0,549.0,389.0,230.0,331.0
2017-04-02 19:10:00,468.0,486.0,418.0,219.0,377.0,461.0,546.0,382.0,225.0,336.0
2017-04-02 19:20:00,425.0,526.0,461.0,187.0,377.0,469.0,539.0,369.0,231.0,355.0
2017-04-02 19:30:00,414.0,484.0,459.0,199.0,370.0,460.0,530.0,369.0,228.0,323.0
2017-04-02 19:40:00,413.0,450.0,443.0,200.0,361.0,464.0,505.0,365.0,243.0,332.0
2017-04-02 19:50:00,313.0,461.0,423.0,201.0,374.0,481.0,502.0,365.0,245.0,310.0
2017-04-02 20:00:00,315.0,450.0,387.0,199.0,375.0,530.0,507.0,378.0,234.0,309.0
2017-04-02 20:10:00,293.0,440.0,398.0,206.0,383.0,496.0,522.0,386.0,236.0,356.0
2017-04-02 20:20:00,325.0,475.0,413.0,196.0,371.0,485.0,534.0,358.0,221.0,347.0
2017-04-02 20:30:00,447.0,459.0,414.0,202.0,352.0,501.0,540.0,363.0,231.0,333.0
2017-04-02 20:40:00,421.0,469.0,409.0,193.0,345.0,501.0,536.0,362.0,250.0,325.0
2017-04-02 20:50:00,407.0,480.0,404.0,193.0,326.0,465.0,525.0,362.0,249.0,337.0
2017-04-02 21:00:00,407.0,466.0,320.0,206.0,349.0,535.0,538.0,376.0,237.0,330.0
2017-04-02 21:10:00,412.0,446.0,343.0,198.0,342.0,473.0,537.0,362.0,220.0,339.0
2017-04-02 21:20:00,384.0,438.0,339.0,180.0,348.0,537.0,542.0,367.0,223.0,362.0
2017-04-02 21:30:00,312.0,444.0,351.0,183.0,353.0,499.0,563.0,362.0,234.0,342.0
2017-04-02 21:40:00,412.0,443.0,434.0,194.0,348.0,462.0,562.0,351.0,238.0,349.0
2017-04-02 21:50:00,414.0,443.0,380.0,198.0,354.0,473.0,542.0,353.0,239.0,335.0
2017-04-02 22:00:00,398.0,439.0,290.0,201.0,363.0,462.0,537.0,371.0,237.0,345.0
2017-04-02 22:10:00,395.0,459.0,405.0,191.0,343.0,476.0,540.0,365.0,230.0,336.0
2017-04-02 22:20:00,375.0,473.0,486.0,183.0,346.0,476.0,539.0,353.0,219.0,368.0
2017-04-02 22:30:00,415.0,431.0,455.0,182.0,357.0,495.0,535.0,335.0,231.0,344.0
2017-04-02 22:40:00,362.0,424.0,353.0,184.0,339.0,458.0,518.0,345.0,246.0,335.0
2017-04-02 22:50:00,432.0,394.0,438.0,187.0,358.0,481.0,495.0,351.0,242.0,316.0
2017-04-02 23:00:00,417.0,446.0,471.0,200.0,332.0,504.0,477.0,360.0,231.0,340.0
2017-04-02 23:10:00,394.0,456.0,423.0,190.0,336.0,551.0,471.0,375.0,226.0,339.0
2017-04-02 23:20:00,406.0,507.0,405.0,185.0,355.0,521.0,480.0,370.0,231.0,354.0
2017-04-02 23:30:00,401.0,487.0,442.0,177.0,319.0,537.0,455.0,364.0,237.0,369.0
2017-04-02 23:40:00,396.0,455.0,467.0,179.0,355.0,549.0,462.0,358.0,228.0,373.0
2017-04-02 23:50:00,378.0,449.0,462.0,193.0,346.0,535.0,473.0,351.0,247.0,371.0
2017-04-03 00:00:00,434.0,503.0,438.0,196.0,336.0,559.0,488.0,411.0,287.0,438.0
2017-04-03 00:10:00,424.0,618.0,515.0,207.0,319.0,650.0,501.0,405.0,346.0,451.0
2017-04-03 00:20:00,419.0,666.0,552.0,207.0,361.0,590.0,487.0,370.0,351.0,454.0
2017-04-03 00:30:00,420.0,660.0,482.0,191.0,345.0,634.0,489.0,395.0,355.0,444.0
2017-04-03 00:40:00,430.0,626.0,454.0,189.0,361.0,605.0,507.0,372.0,360.0,444.0
2017-04-03 00:50:00,398.0,613.0,540.0,196.0,423.0,635.0,504.0,340.0,353.0,423.0
2017-04-03 01:00:00,450.0,633.0,517.0,198.0,506.0,702.0,594.0,357.0,364.0,426.0
2017-04-03 01:10:00,438.0,546.0,443.0,200.0,489.0,653.0,604.0,396.0,348.0,403.0
2017-04-03 01:20:00,417.0,522.0,458.0,181.0,525.0,657.0,580.0,387.0,349.0,429.0
2017-04-03 01:30:00,447.0,522.0,545.0,198.0,546.0,676.0,606.0,385.0,346.0,387.0
2017-04-03 01:40:00,428.0,507.0,624.0,197.0,524.0,653.0,584.0,383.0,367.0,404.0
2017-04-03 01:50:00,458.0,592.0,641.0,194.0,534.0,622.0,614.0,378.0,354.0,386.0
2017-04-03 02:00:00,396.0,629.0,662.0,213.0,831.0,717.0,659.0,393.0,335.0,404.0
2017-04-03 02:10:00,375.0,627.0,563.0,205.0,736.0,657.0,663.0,408.0,324.0,387.0
2017-04-03 02:20:00,374.0,635.0,561.0,192.0,767.0,698.0,660.0,391.0,465.0,403.0
2017-04-03 02:30:00,363.0,639.0,609.0,196.0,720.0,702.0,658.0,382.0,463.0,397.0
2017-04-03 02:40:00,409.0,642.0,635.0,194.0,734.0,673.0,657.0,385.0,473.0,410.0
2017-04-03 02:50:00,420.0,710.0,564.0,193.0,655.0,666.0,695.0,385.0,446.0,468.0
2017-04-03 03:00:00,446.0,758.0,493.0,206.0,650.0,935.0,790.0,425.0,405.0,630.0
2017-04-03 03:10:00,455.0,776.0,584.0,206.0,657.0,945.0,783.0,480.0,383.0,583.0
2017-04-03 03:20:00,458.0,774.0,617.0,209.0,639.0,868.0,755.0,715.0,366.0,559.0
2017-04-03 03:30:00,543.0,798.0,530.0,192.0,571.0,944.0,695.0,643.0,388.0,527.0
2017-04-03 03:40:00,601.0,786.0,610.0,187.0,614.0,849.0,687.0,588.0,371.0,522.0
2017-04-03 03:50:00,535.0,771.0,689.0,187.0,605.0,870.0,647.0,567.0,386.0,504.0
2017-04-03 04:00:00,495.0,808.0,561.0,204.0,659.0,894.0,728.0,603.0,420.0,510.0
2017-04-03 04:10:00,637.0,1016.0,534.0,196.0,662.0,896.0,738.0,565.0,439.0,551.0
2017-04-03 04:20:00,589.0,1027.0,582.0,194.0,674.0,902.0,744.0,553.0,436.0,590.0
2017-04-03 04:30:00,600.0,941.0,655.0,191.0,712.0,857.0,771.0,522.0,461.0,683.0
2017-04-03 04:40:00,562.0,922.0,586.0,180.0,716.0,944.0,757.0,522.0,458.0,617.0
2017-04-03 04:50:00,561.0,884.0,609.0,189.0,742.0,913.0,735.0,563.0,476.0,641.0
2017-04-03 05:00:00,562.0,881.0,744.0,197.0,784.0,922.0,731.0,533.0,462.0,598.0
2017-04-03 05:10:00,547.0,907.0,738.0,187.0,782.0,933.0,729.0,573.0,454.0,578.0
2017-04-03 05:20:00,628.0,953.0,700.0,180.0,781.0,884.0,755.0,527.0,469.0,585.0
2017-04-03 05:30:00,668.0,896.0,680.0,189.0,805.0,891.0,809.0,517.0,457.0,629.0
2017-04-03 05:40:00,667.0,890.0,678.0,186.0,777.0,872.0,864.0,550.0,460.0,634.0
2017-04-03 05:50:00,595.0,829.0,564.0,205.0,804.0,907.0,842.0,625.0,457.0,649.0
2017-04-03 06:00:00,666.0,882.0,616.0,201.0,804.0,925.0,798.0,632.0,485.0,646.0
2017-04-03 06:10:00,623.0,869.0,731.0,202.0,834.0,965.0,847.0,673.0,639.0,616.0
2017-04-03 06:20:00,580.0,903.0,789.0,185.0,839.0,926.0,871.0,646.0,653.0,593.0
2017-04-03 06:30:00,641.0,841.0,742.0,191.0,842.0,998.0,892.0,659.0,671.0,655.0
2017-04-03 06:40:00,691.0,768.0,725.0,187.0,829.0,903.0,820.0,652.0,683.0,623.0
2017-04-03 06:50:00,627.0,767.0,640.0,189.0,871.0,947.0,855.0,639.0,744.0,673.0
2017-04-03 07:00:00,574.0,835.0,619.0,213.0,833.0,926.0,926.0,664.0,758.0,648.0
2017-04-03 07:10:00,547.0,876.0,605.0,201.0,884.0,952.0,922.0,623.0,761.0,683.0
2017-04-03 07:20:00,569.0,878.0,688.0,184.0,871.0,1012.0,838.0,642.0,810.0,690.0
2017-04-03 07:30:00,584.0,846.0,731.0,190.0,864.0,983.0,841.0,733.0,816.0,683.0
2017-04-03 07:40:00,566.0,854.0,695.0,193.0,880.0,1000.0,799.0,813.0,789.0,688.0
2017-04-03 07:50:00,511.0,896.0,707.0,181.0,901.0,1024.0,790.0,848.0,741.0,651.0
2017-04-03 08:00:00,515.0,866.0,686.0,235.0,930.0,983.0,770.0,821.0,772.0,675.0
2017-04-03 08:10:00,508.0,861.0,717.0,232.0,907.0,938.0,831.0,866.0,745.0,681.0
2017-04-03 08:20:00,537.0,903.0,674.0,233.0,943.0,1035.0,834.0,763.0,747.0,696.0
2017-04-03 08:30:00,636.0,864.0,681.0,252.0,1112.0,962.0,943.0,817.0,807.0,659.0
2017-04-03 08:40:00,649.0,903.0,677.0,246.0,1018.0,965.0,972.0,841.0,833.0,672.0
2017-04-03 08:50:00,648.0,1079.0,602.0,255.0,971.0,1017.0,1032.0,786.0,843.0,682.0
2017-04-03 09:00:00,647.0,1284.0,576.0,264.0,999.0,1188.0,998.0,679.0,774.0,683.0
2017-04-03 09:10:00,666.0,1310.0,695.0,245.0,1026.0,1136.0,963.0,677.0,782.0,695.0
2017-04-03 09:20:00,654.0,1298.0,672.0,255.0,979.0,1160.0,953.0,675.0,770.0,756.0
2017-04-03 09:30:00,668.0,1245.0,577.0,246.0,977.0,1144.0,1016.0,693.0,742.0,742.0
2017-04-03 09:40:00,669.0,1249.0,747.0,252.0,1001.0,1123.0,1037.0,666.0,724.0,779.0
2017-04-03 09:50:00,699.0,1276.0,848.0,246.0,1012.0,1121.0,1146.0,653.0,749.0,812.0
2017-04-03 10:00:00,759.0,1328.0,843.0,264.0,1039.0,1181.0,1160.0,673.0,764.0,820.0
2017-04-03 10:10:00,686.0,1365.0,838.0,251.0,1070.0,1169.0,1072.0,672.0,798.0,797.0
2017-04-03 10:20:00,683.0,1352.0,781.0,251.0,1011.0,1181.0,1051.0,666.0,801.0,826.0
2017-04-03 10:30:00,680.0,1279.0,643.0,263.0,1038.0,1164.0,1004.0,686.0,766.0,823.0
2017-04-03 10:40:00,741.0,1294.0,648.0,253.0,1026.0,1174.0,993.0,667.0,731.0,792.0
2017-04-03 10:50:00,726.0,1313.0,795.0,260.0,1015.0,1199.0,1008.0,688.0,691.0,733.0
2017-04-03 11:00:00,709.0,1289.0,819.0,268.0,1008.0,1155.0,1027.0,659.0,511.0,729.0
2017-04-03 11:10:00,739.0,1324.0,827.0,264.0,993.0,1182.0,1006.0,626.0,494.0,743.0
2017-04-03 11:20:00,714.0,1340.0,748.0,249.0,986.0,1213.0,994.0,664.0,483.0,752.0
2017-04-03 11:30:00,710.0,1216.0,567.0,255.0,981.0,1014.0,969.0,665.0,513.0,761.0
2017-04-03 11:40:00,696.0,1328.0,589.0,244.0,961.0,1160.0,971.0,617.0,524.0,747.0
2017-04-03 11:50:00,647.0,1310.0,702.0,266.0,1019.0,1222.0,988.0,664.0,503.0,739.0
2017-04-03 12:00:00,703.0,1294.0,818.0,272.0,964.0,1336.0,977.0,684.0,525.0,799.0
2017-04-03 12:10:00,674.0,1291.0,856.0,263.0,946.0,1368.0,988.0,668.0,627.0,844.0
2017-04-03 12:20:00,697.0,1322.0,861.0,267.0,944.0,1285.0,1026.0,664.0,593.0,804.0
2017-04-03 12:30:00,696.0,1367.0,861.0,265.0,932.0,1294.0,1032.0,659.0,592.0,757.0
2017-04-03 12:40:00,666.0,1339.0,878.0,267.0,926.0,1275.0,1020.0,655.0,604.0,722.0
2017-04-03 12:50:00,723.0,1327.0,832.0,261.0,927.0,1320.0,1033.0,664.0,595.0,721.0
2017-04-03 13:00:00,696.0,1337.0,808.0,271.0,961.0,1260.0,1040.0,686.0,564.0,691.0
2017-04-03 13:10:00,659.0,1339.0,732.0,263.0,1019.0,1249.0,1045.0,691.0,520.0,678.0
2017-04-03 13:20:00,654.0,1364.0,794.0,257.0,1003.0,1232.0,1007.0,684.0,525.0,711.0
2017-04-03 13:30:00,658.0,1353.0,828.0,261.0,1013.0,1299.0,985.0,702.0,513.0,687.0
2017-04-03 13:40:00,714.0,1285.0,798.0,265.0,998.0,1247.0,998.0,710.0,533.0,679.0
2017-04-03 13:50:00,668.0,1266.0,797.0,264.0,1010.0,1247.0,1063.0,682.0,540.0,692.0
2017-04-03 14:00:00,671.0,1341.0,699.0,290.0,987.0,1292.0,1049.0,687.0,471.0,675.0
2017-04-03 14:10:00,655.0,1376.0,722.0,276.0,950.0,1250.0,991.0,737.0,448.0,703.0
2017-04-03 14:20:00,670.0,1353.0,694.0,259.0,952.0,1191.0,1020.0,687.0,448.0,734.0
2017-04-03 14:30:00,677.0,1323.0,535.0,273.0,994.0,1072.0,982.0,695.0,463.0,707.0
2017-04-03 14:40:00,712.0,1348.0,612.0,273.0,985.0,1232.0,997.0,693.0,484.0,691.0
2017-04-03 14:50:00,734.0,1285.0,707.0,272.0,973.0,1230.0,991.0,662.0,487.0,687.0
2017-04-03 15:00:00,674.0,1289.0,842.0,291.0,956.0,1390.0,1069.0,720.0,500.0,698.0
2017-04-03 15:10:00,730.0,1297.0,844.0,280.0,932.0,1407.0,1091.0,677.0,530.0,706.0
2017-04-03 15:20:00,739.0,1367.0,854.0,263.0,923.0,1323.0,1000.0,670.0,524.0,729.0
2017-04-03 15:30:00,707.0,1319.0,684.0,274.0,923.0,1273.0,963.0,754.0,542.0,725.0
2017-04-03 15:40:00,686.0,1324.0,714.0,261.0,911.0,1289.0,885.0,790.0,551.0,696.0
2017-04-03 15:50:00,714.0,1328.0,837.0,281.0,946.0,1319.0,871.0,742.0,563.0,737.0
2017-04-03 16:00:00,692.0,1413.0,718.0,229.0,921.0,1306.0,877.0,705.0,544.0,696.0
2017-04-03 16:10:00,689.0,1373.0,696.0,12.0,900.0,1310.0,913.0,672.0,538.0,698.0
2017-04-03 16:20:00,661.0,1279.0,759.0,11.0,971.0,1298.0,930.0,794.0,540.0,721.0
2017-04-03 16:30:00,666.0,1342.0,702.0,209.0,1011.0,1313.0,958.0,801.0,547.0,699.0
2017-04-03 16:40:00,712.0,1327.0,688.0,290.0,936.0,1264.0,954.0,685.0,553.0,687.0
2017-04-03 16:50:00,714.0,1322.0,791.0,272.0,934.0,1258.0,957.0,715.0,554.0,691.0
2017-04-03 17:00:00,719.0,1305.0,799.0,258.0,936.0,1254.0,932.0,684.0,531.0,666.0
2017-04-03 17:10:00,654.0,1271.0,781.0,249.0,982.0,1242.0,913.0,734.0,523.0,695.0
2017-04-03 17:20:00,641.0,1251.0,771.0,250.0,955.0,1246.0,897.0,706.0,509.0,674.0
2017-04-03 17:30:00,662.0,1236.0,758.0,253.0,901.0,1268.0,897.0,695.0,538.0,707.0
2017-04-03 17:40:00,688.0,1234.0,759.0,258.0,918.0,1218.0,905.0,668.0,539.0,682.0
2017-04-03 17:50:00,669.0,1236.0,752.0,283.0,907.0,1203.0,910.0,684.0,555.0,714.0
2017-04-03 18:00:00,652.0,1247.0,742.0,212.0,872.0,1240.0,939.0,669.0,520.0,693.0
2017-04-03 18:10:00,635.0,1282.0,752.0,195.0,888.0,1168.0,927.0,675.0,510.0,706.0
2017-04-03 18:20:00,620.0,1257.0,757.0,195.0,909.0,1175.0,914.0,681.0,515.0,684.0
2017-04-03 18:30:00,642.0,1224.0,752.0,185.0,899.0,1166.0,895.0,691.0,496.0,692.0
2017-04-03 18:40:00,660.0,1203.0,729.0,195.0,914.0,1129.0,889.0,673.0,531.0,680.0
2017-04-03 18:50:00,667.0,1172.0,728.0,197.0,883.0,1108.0,870.0,675.0,526.0,657.0
2017-04-03 19:00:00,647.0,1186.0,706.0,211.0,850.0,1154.0,908.0,675.0,507.0,659.0
2017-04-03 19:10:00,646.0,1174.0,691.0,204.0,836.0,1090.0,917.0,666.0,480.0,671.0
2017-04-03 19:20:00,614.0,1246.0,698.0,181.0,842.0,1055.0,897.0,646.0,473.0,656.0
2017-04-03 19:30:00,610.0,1196.0,711.0,189.0,860.0,1065.0,873.0,652.0,461.0,635.0
2017-04-03 19:40:00,618.0,1178.0,700.0,182.0,847.0,1046.0,833.0,677.0,476.0,651.0
2017-04-03 19:50:00,601.0,1167.0,692.0,190.0,852.0,1035.0,848.0,676.0,476.0,637.0
2017-04-03 20:00:00,602.0,1142.0,675.0,192.0,837.0,1141.0,826.0,690.0,466.0,616.0
2017-04-03 20:10:00,622.0,1163.0,684.0,180.0,872.0,1087.0,844.0,653.0,452.0,637.0
2017-04-03 20:20:00,583.0,1174.0,679.0,186.0,894.0,1069.0,834.0,637.0,444.0,647.0
2017-04-03 20:30:00,577.0,1178.0,692.0,190.0,858.0,1089.0,844.0,623.0,425.0,624.0
2017-04-03 20:40:00,581.0,1190.0,695.0,180.0,854.0,1039.0,857.0,621.0,425.0,592.0
2017-04-03 20:50:00,580.0,1175.0,689.0,181.0,822.0,997.0,847.0,616.0,404.0,612.0
2017-04-03 21:00:00,578.0,1077.0,676.0,196.0,806.0,1048.0,857.0,612.0,363.0,590.0
2017-04-03 21:10:00,587.0,1075.0,592.0,181.0,792.0,1009.0,876.0,581.0,363.0,580.0
2017-04-03 21:20:00,582.0,1056.0,597.0,168.0,783.0,1023.0,862.0,592.0,376.0,569.0
2017-04-03 21:30:00,579.0,1049.0,603.0,182.0,622.0,1009.0,876.0,542.0,380.0,510.0
2017-04-03 21:40:00,558.0,938.0,705.0,168.0,507.0,961.0,873.0,510.0,398.0,444.0
2017-04-03 21:50:00,497.0,835.0,613.0,167.0,442.0,940.0,817.0,500.0,406.0,392.0
2017-04-03 22:00:00,435.0,780.0,414.0,186.0,405.0,699.0,698.0,513.0,344.0,413.0
2017-04-03 22:10:00,388.0,909.0,524.0,168.0,416.0,617.0,652.0,481.0,278.0,421.0
2017-04-03 22:20:00,390.0,961.0,569.0,169.0,423.0,618.0,613.0,486.0,266.0,452.0
2017-04-03 22:30:00,389.0,967.0,445.0,164.0,402.0,597.0,585.0,478.0,271.0,422.0
2017-04-03 22:40:00,379.0,634.0,481.0,172.0,386.0,554.0,582.0,474.0,288.0,419.0
2017-04-03 22:50:00,378.0,584.0,575.0,171.0,397.0,598.0,568.0,466.0,301.0,404.0
2017-04-03 23:00:00,374.0,577.0,565.0,182.0,400.0,569.0,554.0,482.0,288.0,401.0
2017-04-03 23:10:00,378.0,573.0,517.0,172.0,388.0,540.0,548.0,485.0,304.0,412.0
2017-04-03 23:20:00,370.0,613.0,520.0,162.0,373.0,524.0,547.0,486.0,299.0,435.0
2017-04-03 23:30:00,370.0,587.0,570.0,169.0,374.0,533.0,525.0,462.0,296.0,441.0
2017-04-03 23:40:00,370.0,562.0,574.0,161.0,375.0,511.0,514.0,484.0,293.0,450.0
2017-04-03 23:50:00,363.0,566.0,572.0,178.0,386.0,517.0,534.0,485.0,294.0,447.0
2017-04-04 00:00:00,371.0,556.0,532.0,210.0,373.0,577.0,525.0,480.0,331.0,487.0
2017-04-04 00:10:00,374.0,548.0,530.0,225.0,368.0,652.0,536.0,513.0,384.0,500.0
2017-04-04 00:20:00,364.0,561.0,562.0,230.0,386.0,618.0,525.0,488.0,386.0,506.0
2017-04-04 00:30:00,368.0,565.0,586.0,207.0,367.0,620.0,528.0,482.0,362.0,483.0
2017-04-04 00:40:00,369.0,568.0,575.0,221.0,365.0,564.0,547.0,472.0,379.0,443.0
2017-04-04 00:50:00,381.0,574.0,559.0,230.0,411.0,589.0,543.0,452.0,363.0,411.0
2017-04-04 01:00:00,357.0,554.0,529.0,307.0,411.0,636.0,617.0,464.0,379.0,447.0
2017-04-04 01:10:00,355.0,564.0,512.0,305.0,369.0,587.0,642.0,484.0,385.0,432.0
2017-04-04 01:20:00,361.0,554.0,521.0,307.0,426.0,610.0,618.0,488.0,362.0,432.0
2017-04-04 01:30:00,367.0,561.0,561.0,299.0,400.0,617.0,624.0,479.0,355.0,408.0
2017-04-04 01:40:00,388.0,560.0,567.0,316.0,383.0,595.0,616.0,486.0,352.0,435.0
2017-04-04 01:50:00,390.0,622.0,588.0,315.0,376.0,608.0,593.0,477.0,365.0,423.0
2017-04-04 02:00:00,430.0,649.0,557.0,316.0,386.0,661.0,652.0,536.0,364.0,430.0
2017-04-04 02:10:00,416.0,648.0,538.0,306.0,399.0,647.0,644.0,524.0,357.0,423.0
2017-04-04 02:20:00,404.0,660.0,552.0,316.0,407.0,656.0,643.0,501.0,348.0,450.0
2017-04-04 02:30:00,404.0,662.0,566.0,307.0,376.0,672.0,651.0,491.0,477.0,453.0
2017-04-04 02:40:00,394.0,654.0,570.0,320.0,378.0,661.0,621.0,499.0,498.0,445.0
2017-04-04 02:50:00,485.0,602.0,552.0,287.0,398.0,654.0,603.0,487.0,513.0,506.0
2017-04-04 03:00:00,561.0,681.0,562.0,333.0,650.0,999.0,625.0,688.0,494.0,583.0
2017-04-04 03:10:00,471.0,661.0,517.0,331.0,570.0,859.0,625.0,626.0,436.0,551.0
2017-04-04 03:20:00,471.0,674.0,604.0,338.0,532.0,886.0,648.0,630.0,438.0,540.0
2017-04-04 03:30:00,492.0,582.0,579.0,318.0,521.0,887.0,629.0,629.0,419.0,540.0
2017-04-04 03:40:00,492.0,628.0,589.0,315.0,559.0,867.0,611.0,610.0,427.0,505.0
2017-04-04 03:50:00,458.0,688.0,673.0,315.0,620.0,901.0,638.0,615.0,458.0,527.0
2017-04-04 04:00:00,532.0,899.0,605.0,337.0,684.0,932.0,843.0,614.0,463.0,514.0
2017-04-04 04:10:00,559.0,882.0,520.0,340.0,666.0,905.0,865.0,632.0,483.0,579.0
2017-04-04 04:20:00,632.0,789.0,614.0,331.0,658.0,913.0,783.0,590.0,489.0,597.0
2017-04-04 04:30:00,634.0,761.0,647.0,343.0,689.0,878.0,764.0,582.0,501.0,614.0
2017-04-04 04:40:00,512.0,832.0,594.0,343.0,673.0,888.0,754.0,587.0,484.0,631.0
2017-04-04 04:50:00,563.0,957.0,705.0,355.0,691.0,926.0,769.0,576.0,506.0,592.0
2017-04-04 05:00:00,515.0,833.0,765.0,339.0,708.0,919.0,781.0,595.0,509.0,528.0
2017-04-04 05:10:00,535.0,783.0,726.0,336.0,731.0,958.0,804.0,620.0,520.0,523.0
2017-04-04 05:20:00,499.0,793.0,775.0,327.0,734.0,893.0,820.0,660.0,514.0,575.0
2017-04-04 05:30:00,563.0,757.0,760.0,343.0,695.0,882.0,882.0,628.0,487.0,583.0
2017-04-04 05:40:00,613.0,762.0,809.0,339.0,707.0,820.0,926.0,627.0,485.0,577.0
2017-04-04 05:50:00,549.0,776.0,689.0,344.0,710.0,891.0,800.0,644.0,491.0,644.0
2017-04-04 06:00:00,571.0,821.0,700.0,350.0,735.0,867.0,845.0,637.0,490.0,631.0
2017-04-04 06:10:00,554.0,954.0,750.0,347.0,761.0,875.0,834.0,616.0,701.0,646.0
2017-04-04 06:20:00,625.0,961.0,768.0,337.0,924.0,930.0,836.0,617.0,689.0,622.0
2017-04-04 06:30:00,590.0,1008.0,728.0,358.0,909.0,892.0,898.0,623.0,687.0,595.0
2017-04-04 06:40:00,708.0,896.0,728.0,357.0,882.0,869.0,957.0,610.0,662.0,589.0
2017-04-04 06:50:00,682.0,864.0,670.0,371.0,917.0,901.0,920.0,596.0,704.0,583.0
2017-04-04 07:00:00,610.0,919.0,645.0,403.0,893.0,1028.0,979.0,616.0,710.0,639.0
2017-04-04 07:10:00,614.0,1068.0,658.0,378.0,851.0,968.0,912.0,662.0,715.0,634.0
2017-04-04 07:20:00,622.0,1173.0,798.0,371.0,870.0,1016.0,830.0,639.0,721.0,698.0
2017-04-04 07:30:00,557.0,1127.0,797.0,377.0,893.0,981.0,898.0,708.0,804.0,636.0
2017-04-04 07:40:00,647.0,1115.0,801.0,378.0,786.0,958.0,861.0,705.0,785.0,620.0
2017-04-04 07:50:00,606.0,1085.0,763.0,366.0,847.0,1041.0,839.0,785.0,757.0,619.0
2017-04-04 08:00:00,523.0,1063.0,761.0,367.0,963.0,1013.0,843.0,776.0,784.0,643.0
2017-04-04 08:10:00,537.0,1061.0,748.0,371.0,943.0,975.0,862.0,777.0,763.0,640.0
2017-04-04 08:20:00,566.0,1016.0,750.0,360.0,1044.0,999.0,830.0,722.0,714.0,655.0
2017-04-04 08:30:00,667.0,959.0,719.0,472.0,1039.0,1029.0,864.0,747.0,730.0,652.0
2017-04-04 08:40:00,666.0,1039.0,735.0,474.0,1033.0,954.0,894.0,731.0,728.0,636.0
2017-04-04 08:50:00,710.0,1217.0,639.0,483.0,1029.0,1026.0,954.0,747.0,742.0,661.0
2017-04-04 09:00:00,659.0,1318.0,565.0,489.0,1002.0,1199.0,933.0,792.0,794.0,750.0
2017-04-04 09:10:00,719.0,1299.0,646.0,463.0,992.0,1225.0,931.0,776.0,795.0,686.0
2017-04-04 09:20:00,752.0,1281.0,666.0,465.0,1004.0,1185.0,929.0,682.0,724.0,733.0
2017-04-04 09:30:00,705.0,1237.0,601.0,483.0,1011.0,1150.0,961.0,680.0,731.0,659.0
2017-04-04 09:40:00,668.0,1253.0,706.0,483.0,1007.0,1133.0,1044.0,697.0,800.0,713.0
2017-04-04 09:50:00,680.0,1334.0,836.0,490.0,987.0,1123.0,1031.0,689.0,772.0,736.0
2017-04-04 10:00:00,693.0,1310.0,825.0,500.0,1010.0,1196.0,1032.0,706.0,719.0,711.0
2017-04-04 10:10:00,685.0,1298.0,832.0,491.0,981.0,1173.0,1020.0,671.0,673.0,691.0
2017-04-04 10:20:00,731.0,1288.0,797.0,501.0,1028.0,1208.0,1101.0,684.0,706.0,698.0
2017-04-04 10:30:00,737.0,1258.0,682.0,479.0,1013.0,1209.0,1127.0,659.0,693.0,687.0
2017-04-04 10:40:00,752.0,1243.0,648.0,487.0,1004.0,1236.0,1132.0,686.0,733.0,665.0
2017-04-04 10:50:00,755.0,1249.0,778.0,474.0,1010.0,1258.0,1066.0,650.0,796.0,652.0
2017-04-04 11:00:00,719.0,1256.0,856.0,530.0,1031.0,1242.0,1005.0,696.0,700.0,656.0
2017-04-04 11:10:00,732.0,1256.0,834.0,521.0,1023.0,1232.0,994.0,654.0,614.0,675.0
2017-04-04 11:20:00,720.0,1314.0,765.0,501.0,1037.0,1132.0,1018.0,657.0,595.0,673.0
2017-04-04 11:30:00,733.0,1283.0,556.0,493.0,1005.0,1144.0,1041.0,623.0,589.0,677.0
2017-04-04 11:40:00,662.0,1213.0,602.0,482.0,966.0,1219.0,1078.0,709.0,570.0,679.0
2017-04-04 11:50:00,689.0,1301.0,694.0,489.0,989.0,1260.0,1037.0,619.0,530.0,679.0
2017-04-04 12:00:00,665.0,1232.0,807.0,520.0,998.0,1368.0,964.0,758.0,559.0,714.0
2017-04-04 12:10:00,711.0,1201.0,821.0,504.0,973.0,1209.0,1050.0,678.0,640.0,692.0
2017-04-04 12:20:00,711.0,1295.0,843.0,491.0,1011.0,1246.0,1135.0,657.0,602.0,686.0
2017-04-04 12:30:00,704.0,1302.0,831.0,485.0,996.0,1261.0,1051.0,634.0,594.0,703.0
2017-04-04 12:40:00,753.0,1293.0,835.0,492.0,995.0,1195.0,972.0,673.0,593.0,690.0
2017-04-04 12:50:00,770.0,1315.0,837.0,502.0,951.0,1249.0,977.0,763.0,594.0,689.0
2017-04-04 13:00:00,748.0,1308.0,789.0,502.0,934.0,1295.0,981.0,704.0,550.0,659.0
2017-04-04 13:10:00,753.0,1293.0,718.0,471.0,919.0,1312.0,983.0,652.0,535.0,692.0
2017-04-04 13:20:00,772.0,1270.0,714.0,481.0,946.0,1330.0,1005.0,666.0,562.0,741.0
2017-04-04 13:30:00,696.0,1255.0,785.0,473.0,916.0,1280.0,1021.0,704.0,536.0,703.0
